Pass 46,10984,13579,18907,20938,23017,23564,32048,39275,45162,49623,57493,59034,60584,63825,68425,70126,74310,75491,78013,81456,81652,82317,91835,92684,94716,16490,21639,23450,31342,38014,44783,47120,55849,69713,80015,84069,96304,98312,38562,45710,56823,62197,70213,91265,23984,38510,49012,61435,74162,83497,72308,15902,69273,59813,73196,34129,96502,41235,80124,27963,56347,97013,36284,48920,35829,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 47,10984,13579,18907,20938,23017,23564,32048,39275,45162,49623,57493,59034,60584,63825,68425,70126,74310,75491,78013,81456,81652,82317,91835,92684,94716,16490,21639,23450,31342,38014,44783,47120,55849,69713,80015,84069,96304,98312,23984,38510,38562,45710,49012,56823,61435,62197,70213,74162,83497,91265,72308,15902,69273,59813,73196,34129,96502,41235,80124,27963,56347,97013,36284,48920,35829,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 48,10984,13579,18907,20938,23017,23564,32048,39275,45162,49623,57493,59034,60584,63825,68425,70126,74310,75491,78013,81456,81652,82317,91835,92684,94716,16490,21639,23450,23984,31342,38014,38510,38562,44783,45710,47120,49012,55849,56823,61435,62197,69713,70213,74162,80015,83497,84069,91265,96304,98312,72308,15902,69273,59813,73196,34129,96502,41235,80124,27963,56347,97013,36284,48920,35829,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 49,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,72308,15902,69273,59813,73196,34129,96502,41235,80124,27963,56347,97013,36284,48920,35829,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 50,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,72308,69273,59813,73196,34129,96502,41235,80124,27963,56347,97013,36284,48920,35829,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 51,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,72308,59813,69273,73196,34129,96502,41235,80124,27963,56347,97013,36284,48920,35829,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 52,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,59813,69273,72308,73196,34129,96502,41235,80124,27963,56347,97013,36284,48920,35829,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 53,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,59813,69273,72308,34129,73196,96502,41235,80124,27963,56347,97013,36284,48920,35829,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 54,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,59813,69273,72308,34129,73196,96502,41235,80124,27963,56347,97013,36284,48920,35829,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 55,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,34129,59813,69273,72308,73196,96502,41235,80124,27963,56347,97013,36284,48920,35829,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 56,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,34129,59813,69273,72308,73196,96502,41235,80124,27963,56347,97013,36284,48920,35829,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 57,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,34129,59813,69273,72308,73196,96502,27963,41235,80124,56347,97013,36284,48920,35829,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 58,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,34129,59813,69273,72308,73196,96502,27963,41235,80124,56347,97013,36284,48920,35829,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 59,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,34129,59813,69273,72308,73196,96502,27963,41235,80124,36284,56347,97013,48920,35829,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 60,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,34129,59813,69273,72308,73196,96502,27963,36284,41235,56347,80124,97013,48920,35829,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 61,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,27963,34129,36284,41235,56347,59813,69273,72308,73196,80124,96502,97013,48920,35829,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 62,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,27963,34129,36284,41235,56347,59813,69273,72308,73196,80124,96502,97013,35829,48920,24571,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 63,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,27963,34129,36284,41235,56347,59813,69273,72308,73196,80124,96502,97013,24571,35829,48920,63491,51092,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 64,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,27963,34129,36284,41235,56347,59813,69273,72308,73196,80124,96502,97013,24571,35829,48920,51092,63491,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 65,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,27963,34129,36284,41235,56347,59813,69273,72308,73196,80124,96502,97013,24571,35829,48920,51092,63491,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 66,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,27963,34129,36284,41235,56347,59813,69273,72308,73196,80124,96502,97013,24571,35829,48920,51092,63491,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 67,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,27963,34129,36284,41235,56347,59813,69273,72308,73196,80124,96502,97013,24571,35829,48920,51092,63491,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 68,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,27963,34129,36284,41235,56347,59813,69273,72308,73196,80124,96502,97013,24571,35829,48920,51092,63491,91620,37049,49175,62983,78520,47210,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 69,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,27963,34129,36284,41235,56347,59813,69273,72308,73196,80124,96502,97013,24571,35829,48920,51092,63491,91620,37049,49175,62983,47210,78520,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 70,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,27963,34129,36284,41235,56347,59813,69273,72308,73196,80124,96502,97013,24571,35829,48920,51092,63491,91620,37049,49175,62983,47210,78520,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 71,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,27963,34129,36284,41235,56347,59813,69273,72308,73196,80124,96502,97013,24571,35829,48920,51092,63491,91620,37049,47210,49175,62983,78520,87349,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 72,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,27963,34129,36284,41235,56347,59813,69273,72308,73196,80124,96502,97013,24571,35829,37049,47210,48920,49175,51092,62983,63491,78520,87349,91620,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 73,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 74,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,79513,62739,58102,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 75,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,79513,58102,62739,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 76,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,58102,62739,79513,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 77,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,58102,62739,79513,46590,53124,34197,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 78,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,58102,62739,79513,34197,46590,53124,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 79,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,34197,46590,53124,58102,62739,79513,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 80,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,34197,46590,53124,58102,62739,79513,59310,78124,32845,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 81,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,34197,46590,53124,58102,62739,79513,32845,59310,78124,93871,40512,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 82,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,34197,46590,53124,58102,62739,79513,32845,59310,78124,40512,93871,51730,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 83,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,34197,46590,53124,58102,62739,79513,32845,59310,78124,40512,51730,93871,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 84,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,34197,46590,53124,58102,62739,79513,32845,40512,51730,59310,78124,93871,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 85,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,32845,34197,40512,46590,51730,53124,58102,59310,62739,78124,79513,93871,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 86,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,32845,34197,40512,46590,51730,53124,58102,59310,62739,78124,79513,93871,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 87,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,32845,34197,40512,46590,51730,53124,58102,59310,62739,78124,79513,93871,20931,67420,82359,36948,24186,59841,47031,28417,83591,63420,29375,81246,
Pass 88,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,32845,34197,40512,46590,51730,53124,58102,59310,62739,78124,79513,93871,20931,67420,82359,24186,36948,59841,47031,28417,83591,63420,29375,81246,
Pass 89,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,32845,34197,40512,46590,51730,53124,58102,59310,62739,78124,79513,93871,20931,67420,82359,24186,36948,59841,47031,28417,83591,63420,29375,81246,
Pass 90,10984,13579,16490,18907,20938,21639,23017,23450,23564,23984,31342,32048,38014,38510,38562,39275,44783,45162,45710,47120,49012,49623,55849,56823,57493,59034,60584,61435,62197,63825,68425,69713,70126,70213,74162,74310,75491,78013,80015,81456,81652,82317,83497,84069,91265,91835,92684,94716,96304,98312,15902,24571,27963,34129,35829,36284,37049,41235,47210,48920,49175,51092,56347,59813,62983,63491,69273,72308,73196,78520,80124,87349,91620,96502,97013,28763,32845,34197,40512,46590,51730,53124,58102,59310,62739,78124,79513,93871,20931,24186,36948,59841,67420,82359,47031,28417,83591,63420,29375,81246,
